0,0.0,0.8505086320600576,0.0,0.0,0.0,0.0,0.0,0.8505086320600576,0.0,0.0,0.0,1.7010172641201151,0.0,0.0,0.8505086320600576,0.0,0.0,0.0,0.0,0.0,0.029013238480581134,0.03746770371883091,0.0358360630271838,0.04717436271334669
0,0.0,0.0,0.0,0.0,2.1519645639101217,0.0,0.0,1.0759822819550608,0.0,0.0,0.0,2.1519645639101217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021329677095897708,-0.014285597307580788,-0.01380147244985904,-0.026565535101723246
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0566059888268444,0.0,0.0,0.0,4.226423955307378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009435869693915817,-0.019380724328784273,-0.008256385982176343,-0.03840474820979951
0,0.0,0.8328787923242166,0.0,0.0,0.0,0.0,0.8328787923242166,0.0,0.0,0.0,0.0,1.6657575846484332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328787923242166,0.0060586478700670075,0.03669105127000977,0.05916409617501556,0.06520741236069094
0,0.9257106719009269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257106719009269,0.0,0.0,0.0,0.0,0.9257106719009269,0.0,0.9257106719009269,0.0,0.9257106719009269,0.026453193637153306,0.00548915913391921,0.023078506383030873,0.019268468944969787
0,0.0,0.0,0.0,1.0162691025435173,0.0,0.0,0.0,2.0325382050870346,0.0,0.0,1.0162691025435173,1.0162691025435173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009455582548913698,0.04104695111085432,-0.04891003084157962,-0.017861605361705665
0,1.8975228645541733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487614322770866,0.0,0.9487614322770866,0.0,0.0,0.0,0.9487614322770866,0.0,0.0,0.0,0.020972126818977078,0.004760276492110225,0.017182023544402528,0.008324140867423632
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0529033477324372,0.0,1.0529033477324372,0.0,1.0529033477324372,1.0529033477324372,0.0,1.0529033477324372,0.0,-0.0034026950602419176,-0.009054829749936464,-0.02710328622050671,-0.013342536701752195
0,0.0,0.9774244050425708,0.0,0.9774244050425708,0.0,0.0,0.0,0.0,0.0,0.0,0.9774244050425708,0.9774244050425708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774244050425708,-0.0731367329836529,-0.01048581229270348,0.06806983782708516,0.03812830240670036
0,0.9635734798608261,0.0,0.0,0.0,0.9635734798608261,0.9635734798608261,0.9635734798608261,0.0,0.0,0.0,0.0,0.9635734798608261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012057733368204844,-0.015835740542714218,0.017644762217614293,0.04667523183247861
