0,0.0,0.839802507003638,0.0,0.0,0.0,0.0,0.0,0.839802507003638,0.0,0.0,0.0,1.679605014007276,0.0,0.0,0.839802507003638,0.0,0.0,0.0,0.0,0.0,0.0,0.00030791495388973565,0.0,0.0,0.0,0.0,0.0,0.00030791495388973565,0.0,0.0,0.0,0.0006158299077794713,0.0,0.0,0.00030791495388973565,0.0,0.0,0.0,0.0,0.0,0.09331016262229677,0.06688733037406526,0.585392514587471,0.4142995704586393
0,0.0,0.0,0.0,0.0,1.6664430855526884,0.0,0.0,0.8332215427763442,0.0,0.0,0.0,1.6664430855526884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001954594763640628,0.0,0.0,9.77297381820314e-05,0.0,0.0,0.0,0.0001954594763640628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09812891770354144,0.06864953952011439,0.4775905710348602,0.5223116992269577
0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676804645214135,0.0,0.0,0.0,3.470721858085654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026248097012966556,0.0,0.0,0.0,0.0010499238805186622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06615976773929326,0.06615976773929326,0.49986875951493515,0.49986875951493515
0,0.0,0.8816527533045667,0.0,0.0,0.0,0.0,0.8816527533045667,0.0,0.0,0.0,0.0,1.7633055066091334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816527533045667,0.0,0.0005640476056179141,0.0,0.0,0.0,0.0,0.0005640476056179141,0.0,0.0,0.0,0.0,0.0011280952112358283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005640476056179141,0.08023066504654157,0.038116581648891666,0.632776806362457,0.3666591460319251
0,0.9298086951153105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9298086951153105,0.0,0.0,0.0,0.0,0.9298086951153105,0.0,0.9298086951153105,0.0,0.9298086951153105,0.00023492376723753143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023492376723753143,0.0,0.0,0.0,0.0,0.00023492376723753143,0.0,0.00023492376723753143,0.0,0.00023492376723753143,0.051797596825744696,0.01839370805894485,0.6854253294805837,0.31433974675217896
0,0.0,0.0,0.0,0.8366742083085346,0.0,0.0,0.0,1.6733484166170691,0.0,0.0,0.8366742083085346,0.8366742083085346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022064339614315343,0.0,0.0,0.0,0.00044128679228630686,0.0,0.0,0.00022064339614315343,0.00022064339614315343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07628201392669319,0.08704377776477215,0.5980539252460174,0.4017254313578395
0,1.9319187952708945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659593976354472,0.0,0.9659593976354472,0.0,0.0,0.0,0.9659593976354472,0.0,0.0,0.0,0.001121767906220203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005608839531101015,0.0,0.0005608839531101015,0.0,0.0,0.0,0.0005608839531101015,0.0,0.0,0.0,0.03081212456780562,0.0032284777967470737,0.8987884906612822,0.10065062538560772
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8831240903269917,0.0,0.8831240903269917,0.0,0.8831240903269917,0.8831240903269917,0.0,0.8831240903269917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002641100810817949,0.0,0.0002641100810817949,0.0,0.0002641100810817949,0.0002641100810817949,0.0,0.0002641100810817949,0.0,0.07773192008751406,0.039143989585494234,0.8115310461400312,0.18820484377888705
0,0.0,0.8492162243778727,0.0,0.8492162243778727,0.0,0.0,0.0,0.0,0.0,0.0,0.8492162243778727,0.8492162243778727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492162243778727,0.0,0.00031223655041059104,0.0,0.00031223655041059104,0.0,0.0,0.0,0.0,0.0,0.0,0.00031223655041059104,0.00031223655041059104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031223655041059104,0.11479526585732962,0.03598850976479768,0.6124519936303743,0.38723576981921504
0,0.8625804162157528,0.0,0.0,0.0,0.8625804162157528,0.8625804162157528,0.8625804162157528,0.0,0.0,0.0,0.0,0.8625804162157528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013635309998772822,0.0,0.0,0.0,0.00013635309998772822,0.00013635309998772822,0.00013635309998772822,0.0,0.0,0.0,0.0,0.00013635309998772822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12677150296529272,0.01064808081895455,0.5575546435048201,0.4423090033951922
